Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin
1351,15,1859,492,192.49,0.02,1,-98.3,30,0.62
1333,6,1834,492,63.87,0.09,27,-149.93,7.09,0.38
1620,5,2237,492,33.11,0.08,13,-35.96,4.57,0.41
1672,7,2312,492,89.32,0.01,25,33.46,0.7,0.37
1474,4,2037,492,211.7435,0.04,7,-33.31,1.25,0.36
1644,13,2271,492,105.45,0.06,30,-173.36,7.49,0.54
1461,2,2019,550,467.5,0.08,40,-33.34,4.98,0.58
1485,2,2051,550,385.99,0.09,48,-40.72,3.5,0.58
1562,13,2157,550,52.93,0,9,5.34,0.7,0.6
1461,2,2018,550,13921.6,0.02,45,5183.04,24.49,0.52
1562,6,2158,550,145.13,0.03,25,-42.45,4.96,0.36
1575,6,2173,500,945.54,0.03,48,254.58,5.97,0.38
1612,17,2227,500,2365.43,0.04,16,619.71,13.99,0.38
1564,3,2160,500,916.05,0.08,39,-21.9,12.98,0.39
1319,16,1816,500,34.59,0.04,14,-60.13,5,0.81
1319,11,1817,500,5029.216,0.02,29,-752.83,69.64,0.77
1609,1,2222,500,460.71,0.02,6,-231.95,35,0.8
1822,13,2516,627,71.32,0.08,42,-4.9,1,0.4
1964,5,2688,718,26.5,0.05,3,20.12,4,0.42
1938,9,2655,718,257.9,0,28,-84.69,8.29,0.38
1937,12,2654,718,183.08,0.01,49,82.49,0.5,0.38
1963,11,2687,732,26622.55,0.08,49,3146.22,45.7,0.71
2995,8,4143,1113,677.9,0.05,20,196.36,1.99,0.45
2994,11,4142,1112,2643.15,0.01,9,-715.11,61.76,0.78
1937,13,3149,907,36.74,0.09,14,-5.36,0.97,0.59
4653,8,6484,1608,1279.25,0.01,38,569.3,1.99,0.42
4701,6,6559,1608,614.8,0.08,43,247.79,1.97,0.39
4701,6,6558,1608,137.63,0.09,16,26.71,2.15,0.4
1899,4,2605,691,2172.515,0.06,15,32.75,8.99,0.57
2270,10,3094,848,442.99,0.04,4,-152.76,35.84,0.62
2217,8,3016,848,1504.97,0.02,19,-0.31,4,0.76
2295,5,3141,848,55.49,0.04,11,-37.32,7.24,0.54
2285,2,3126,840,1412.98,0.1,25,324.96,4.5,0.56
2285,17,3127,840,19539.94,0.06,39,4914.24,16.63,0.59
2268,7,3090,840,7.98,0.04,2,-3.93,1.35,0.4
2250,9,3061,840,299.87,0.02,18,130.04,1.39,0.4
2208,4,3007,840,1978.3665,0,50,483.6,4.99,0.57
2321,5,3180,840,65.7,0.02,28,-83.54,4.86,0.41
2321,5,3181,840,1685.07,0.03,38,-681.97,34.2,0.73
4384,13,6113,1498,56.77,0.06,21,-3.2,1.34,0.45
4384,2,6112,1498,155.48,0.1,6,-6.64,5.37,0.5
3493,6,4835,1254,1779.87,0.01,43,311.72,17.48,0.36
1864,3,2558,657,88.61,0.01,19,21.47,1.49,0.38
1869,15,2566,657,2389.3,0.01,18,589.38,12.65,NA
1866,4,2562,657,2690.7515,0,15,234.61,8.08,0.59
1871,4,2570,657,1288.7785,0.07,23,-185.89,19.99,0.59
1866,9,2561,657,477.53,0.09,50,197.76,1.39,0.39
1869,4,2566,657,222.258,0.03,7,-77.9,1.25,0.57
1871,9,2569,657,740.2,0.05,9,239.94,5.01,0.38
4611,6,6416,1567,506.73,0.08,41,25.58,6.47,0.38
1944,2,2662,721,44.51,0.01,9,-43.48,6.89,0.6
2056,5,2810,721,22.74,0.03,1,-13.59,4.98,0.48
3248,8,4504,1212,994.27,0.09,26,-127.11,6.5,0.74
3248,15,4503,1212,14377.78,0.06,41,4161.98,39,0.55
3248,2,4502,1212,85.85,0.03,8,-327.65,49,0.6
3520,17,4873,1212,1193.1,0.09,6,-139.5,13.99,0.37
3248,11,4505,1212,9558.65,0.09,29,2154.07,60,NA
603,6,7353,1781,146.25,0.01,21,60.12,1.02,0.39
5317,2,7426,1781,240.49,0.05,4,-53.9,13.22,0.56
5281,12,7372,1781,40.34,0.09,15,10.59,0.5,0.38
5313,6,7420,1781,121.09,0.05,17,-30.51,5.66,0.37
5281,4,7373,1781,3951.6755,0.1,41,812.24,4.2,0.57
5268,12,7355,1781,104.39,0.07,40,38.45,0.5,0.39
5287,8,7381,1781,408.23,0.06,10,52.38,1.99,0.42
5281,3,7372,1781,14346.73,0.04,49,5762.52,19.99,0.4
5313,8,7419,1781,621.93,0.08,16,-49.77,4,0.7
5297,3,7394,1781,305.01,0.05,41,-160.82,7.72,0.38
5297,1,7395,1781,3583.52,0.09,24,221.71,19.99,0.66
5290,4,7385,1781,711.875,0.04,24,217.33,3.3,0.39
599,4,819,208,863.583,0.04,8,-264.28,8.99,0.55
596,8,814,208,892.38,0,26,366.48,1.99,0.42
596,13,814,208,29.41,0.01,10,-2.06,1.34,0.45
599,5,818,208,1476.39,0.06,35,-303.62,15.9,0.75
603,16,825,208,133.23,0,41,-59.91,1.92,0.84
601,8,822,208,715.4,0.08,24,-99.34,4,0.8
3927,13,5456,1358,82.09,0.02,36,11.44,1,0.38
4710,17,6572,1636,14591.44,0.07,39,5475.8,48.26,0.36
4824,3,6721,1636,1317.34,0.03,44,555.93,2.99,0.35
3076,1,4270,1151,487.7,0.06,16,-67.54,6.72,0.75
3084,17,4279,1151,89061.05,0,13,27220.69,24.49,0.39
3084,4,4280,1151,6636.664,0.08,40,1623.7,8.99,0.56
3087,13,4283,1151,336.29,0.08,16,-52.14,8.99,0.59
3064,2,4255,1151,362.17,0.08,33,-83.96,6.96,0.5
3100,3,4300,1151,127.32,0.1,11,22.96,2.99,0.38
1981,10,2707,744,4011.65,0.05,30,-603.8,54.74,0.69
1981,4,3040,869,192.814,0.03,27,-86.2,5.03,0.6
4774,8,6658,1653,739.07,0.1,36,-71.55,5.99,0.65
4774,6,6658,1653,38.58,0.02,4,-2.82,2.15,0.4
4812,12,6706,1664,158.79,0.02,33,74.14,0.5,0.36
4812,6,6706,1664,79.06,0.1,12,-47,6.92,0.37
3416,3,4736,1246,152.31,0.03,25,38.08,1.49,0.39
3441,3,4769,1246,85.74,0.03,18,-73.57,6.21,0.37
3441,3,4769,1246,2031.98,0.05,17,778.6,9.07,0.35
3443,9,4773,1246,3849.17,0.06,46,1982.78,5.01,0.38
3441,3,4770,1246,131.94,0.04,24,2.32,2.99,0.37
1799,5,2491,609,1825.42,0.06,19,1193.19,8.99,0.35
1804,3,2497,613,177.67,0.03,6,39.63,1.49,0.38
1799,7,2730,755,119.2,0.06,32,30.61,0.99,0.39
2012,17,2753,755,751.94,0.02,5,-283.94,17.85,0.56
1889,15,2595,679,5403.75,0.08,16,103.83,58.92,0.64
1912,8,2619,679,77.55,0,33,-37.2,1.99,0.55
2999,11,4150,1118,224.744,0.02,3,54.6,69,0.68
1804,8,4104,1083,1285.55,0.09,26,-17.03,19.99,0.41
2213,1,3012,845,150.33,0.1,10,-47.88,4.53,0.81
2215,12,3014,845,30.35,0.01,9,5.02,0.99,0.37
2213,3,3118,845,2519.55,0.05,47,592.53,16.11,0.39
2213,13,3119,845,1634.17,0.05,46,232.8,13.89,0.41
2263,15,3084,888,2236.16,0.05,7,-99.16,58.95,0.57
4346,3,6061,1472,27.01,0.05,7,-1.3,1.49,0.38
4383,5,6111,1472,96.68,0.03,11,22.25,4.95,0.41
4383,5,6110,1472,464.64,0.03,42,14.48,5.16,0.57
4383,2,6110,1472,394.62,0.06,37,-31.39,4.5,0.59
4363,9,6082,1486,83.87,0.06,14,-28.83,5.3,0.35
3239,9,4491,1205,2300.45,0.02,36,624.64,19.99,0.38
3378,5,4684,1205,480.13,0.04,29,53.67,7.74,0.5
3491,5,4833,1205,2544.73,0.02,45,375.87,11.1,0.64
3239,13,4492,1205,548.11,0.04,46,124.24,2.36,0.55
3262,4,4525,1205,1273.266,0.1,8,-615.67,8.99,0.58
3378,3,4683,1205,113.8,0.07,25,-84.08,5.42,0.37
3262,6,4524,1205,39.68,0.09,5,-6.71,2.87,0.4
4627,7,6444,1585,142.59,0.02,29,-3.23,0.7,0.85
1857,4,2551,652,61.098,0.02,1,-257.72,5.92,0.55
4502,13,6269,1499,75.73,0.04,43,-37.76,1.57,0.59
4385,6,6114,1499,63.91,0.06,9,-27.78,6.35,0.37
488,16,656,179,134.86,0.04,42,-62.84,1.92,0.84
416,13,560,139,46.97,0.03,8,-0.01,1.2,0.55
405,3,546,139,1158.26,0.06,7,170.08,19.99,0.39
369,8,494,139,3152.75,0.04,38,1166.4,6.13,0.45
436,6,582,139,152.96,0.09,36,-123.87,5.74,0.4
396,14,532,139,8662.34,0,15,-704.66,49,0.35
416,14,559,139,3672.89,0.01,1,-3061.82,24.49,0.37
448,6,600,139,173.09,0.03,20,-6.71,4.82,0.4
371,8,497,139,1681.6,0.07,42,167.37,10.25,0.55
405,4,545,139,8221.2935,0.06,50,2342.21,4.2,0.6
436,9,582,139,152.55,0.06,42,-20.27,2.5,0.39
350,12,465,139,55.45,0.01,17,21.42,0.5,0.37
349,3,464,139,7441.29,0.1,46,2665.4,19.99,0.4
458,9,614,139,672.46,0.1,47,279.74,1.39,0.4
416,3,559,139,196.5,0.08,40,-99.76,4.97,0.38
448,8,599,139,1441.57,0.07,50,475.26,1.99,0.5
369,5,495,139,3609.88,0.07,42,-1396.22,56.2,0.74
417,11,561,156,20333.816,0.02,45,-1430.45,147.12,0.8
2916,3,7275,1766,341.39,0.03,45,-82.95,6.16,0.35
2849,6,3922,1053,729.57,0.08,22,250.43,5.09,0.38
2849,5,3921,1053,1871.13,0.01,41,346.43,4.8,0.68
2865,8,3943,1053,3753.42,0,45,1276.25,7.18,0.48
2916,5,4025,1053,782.05,0.08,41,-253.74,14.87,0.57
2865,6,3944,1053,1130.79,0.01,23,468.19,5.97,0.38
1897,9,2603,689,229.43,0.08,28,61.09,2.5,0.38
1956,6,2677,689,132.78,0.09,18,-130.96,11.15,0.37
2981,15,4165,1092,5258.94,0.09,41,-421.76,30,0.78
2981,16,4115,1092,250.29,0.02,30,6.79,2.64,0.59
2320,4,3179,864,1900.226,0.01,33,440.2,5.31,0.57
2307,1,3161,864,423.3,0.01,1,-259.01,19.99,0.58
1897,13,3081,864,1200.13,0.09,46,-7.8,8.99,0.57
2235,10,3036,864,1971.56,0.05,28,-15.29,26.85,NA
1956,7,3177,864,31.2,0.09,28,-2.81,0.7,0.38
2235,5,3183,864,154.43,0.03,34,-133.77,6.92,0.49
5432,11,7591,1813,6552.9,0.1,23,-461.45,54.12,0.76
5449,2,7615,1813,14588.28,0.06,47,861.78,91.05,0.57
5449,5,7616,1813,2675.08,0.07,27,489.58,24.49,0.61
5432,13,7590,1813,111.83,0.07,34,-92.16,3.97,0.56
1659,9,7667,1813,129.53,0.06,24,33.01,1.39,0.38
5465,4,7635,1813,3232.1335,0.05,40,696.95,8.99,0.57
5465,3,7635,1813,6688.66,0.04,21,2648.08,19.99,0.38
5383,13,7518,1813,65.85,0.07,19,3.9,0.98,0.59
5432,6,7590,1813,77.01,0.02,12,-19.04,4.96,0.36
5465,4,7635,1813,685.7205,0.08,7,-278.87,2.5,0.57
5449,6,7614,1813,55.68,0.1,7,-7.4,5.15,0.36
5465,5,7636,1813,247.45,0,22,-133.18,12.52,0.57
1659,8,2290,573,228.3,0.01,41,-111.72,4.62,0.64
1661,6,2294,573,156.66,0.07,23,-33.15,5.2,0.37
1659,3,2289,573,208.83,0,28,-60.15,6.05,0.39
1645,9,2272,511,451.09,0.1,12,61.27,9.83,0.4
1449,8,2002,511,325.81,0.02,2,-522.78,6.5,0.74
1451,8,2004,511,1009.8,0.07,45,352.64,1.99,0.46
1374,4,1893,511,2206.991,0.04,13,-1.63,5.26,0.56
1542,8,2133,511,542.6,0.03,13,118.4,1.99,0.44
1449,3,2002,511,1136.47,0.1,10,323.32,9.07,0.35
1374,8,1892,511,292.96,0.09,3,-322.95,19.99,0.52
1451,16,2005,511,29.71,0.09,12,-23.17,1.92,0.82
1427,7,1973,511,33.21,0.06,18,-0.85,0.75,0.52
1340,8,1843,511,1559.5,0.01,38,515.83,1.99,0.54
1305,13,1800,487,2029.75,0.06,47,320.37,8.99,0.58
1499,16,2071,487,248.42,0.02,35,-58.81,4.42,0.58
1328,5,1828,487,49.04,0.02,6,7.74,5.21,0.56
1421,15,1964,487,5394.4,0.01,33,788.79,30,0.62
1406,13,1939,487,110.38,0.05,39,-4.86,1.2,0.58
1408,4,1943,487,2219.7325,0.04,13,-69.78,5,0.59
1419,15,1960,487,1207.08,0.05,12,-351.3,58.2,0.58
1305,4,1800,487,1118.396,0.06,11,-212.33,8.08,0.57
1408,8,1941,487,848.92,0.04,49,296.06,1.99,0.45
1499,4,2070,487,3900.531,0.08,42,1144.63,2.5,0.57
1446,4,1999,487,4366.348,0.05,25,940.57,3,0.58
1526,6,2110,487,129.71,0.08,30,-100.61,5.68,0.4
1408,17,1942,487,6930.97,0.05,24,2574.12,13.99,0.39
1419,11,1961,487,2618.112,0.04,11,-139.27,61.76,0.78
1421,15,1963,487,3945.95,0.03,31,1031.32,12.65,NA
1446,1,1999,487,198.13,0.01,27,-219.92,9.69,0.83
1446,13,1998,487,104.24,0,34,10.59,1.34,0.45
1446,3,1997,487,304.98,0.08,27,2.73,5.63,0.4
3112,12,4317,1152,144.28,0.01,40,52.94,0.99,0.37
3112,6,4318,1152,126.53,0.03,19,-73.38,7.5,0.4
3067,3,4259,1152,20175.48,0,50,9373.96,19.99,0.38
3080,11,4275,1149,2409.424,0.1,12,50.95,66.67,0.61
3077,3,4271,1149,199.58,0.05,42,46.31,1.49,0.36
3092,6,4289,1149,70.88,0.01,9,-50.2,9.68,0.36
916,17,4248,1149,3083.04,0.06,16,872.13,15.59,0.36
3098,5,4297,1149,447.23,0.03,22,122.78,6.67,0.49
3077,4,4271,1149,4158.0725,0.02,32,836.15,8.99,0.58
3062,4,4253,1149,1383.919,0.05,8,-433.49,2.5,0.59
3077,6,4272,1149,80.59,0.05,10,-20.49,5.83,0.36
1593,4,2203,505,4834.8,0,32,1193.11,4.99,0.59
1593,10,2202,505,975.5,0.09,6,-252.01,35.02,0.72
1572,13,2169,505,50.15,0.09,18,-2.39,0.97,0.59
1326,5,1826,505,1143.35,0.04,38,411.1,8.55,0.42
1583,13,2188,505,185.69,0.02,39,50.16,0.71,0.52
1643,3,2269,562,1042.96,0.04,6,163.8,19.99,0.4
1604,8,2217,562,5648.69,0.03,22,1489.8,11.25,0.51
1537,3,2127,562,527.25,0.01,24,74.01,8.83,0.37
1529,3,2114,562,564.98,0.1,26,-107.51,15.1,0.38
1529,5,2115,562,129.48,0.04,18,46.01,2.83,0.37
143,6,192,93,270.63,0.1,13,7.07,8.32,0.39
143,4,192,93,6583.913,0.09,43,1459.79,3.99,0.59
221,8,308,93,361.65,0.08,23,-144.27,8.99,0.64
318,3,424,93,168.57,0.02,28,16.65,2.99,0.37
146,17,196,60,3051.27,0.1,41,121.48,33.6,0.37
152,3,204,60,557.23,0.09,24,-42.99,12.98,0.39
80,15,106,60,5407.31,0.04,24,1068.48,28.16,0.59
26,3,34,21,191.67,0,47,-236.27,7.01,0.37
26,6,36,21,507.64,0.1,18,118.94,5.76,0.4
26,15,35,21,5586.33,0.09,49,80.44,30,0.64
1674,15,2315,517,5307.5,0.09,27,1116.67,23.76,0.58
1640,5,2264,517,43.61,0.04,5,22.85,4,0.42
1640,6,2265,517,343.05,0.05,39,98.86,2.15,0.4
1640,6,2266,517,44.63,0.1,7,-21.19,5.67,0.36
1548,3,2142,517,92.86,0.04,44,-11.28,1.49,0.36
1350,11,1858,517,9579.62,0.1,49,-3465.07,110.2,0.73
1570,3,2166,517,338.85,0.04,45,-170.18,7.72,0.38
1570,7,2166,517,43.25,0.06,11,-9.68,2,0.53
1350,2,1857,517,2348.66,0.02,50,921.41,5.1,0.46
1563,1,2159,517,345.57,0.06,4,-218.77,35,0.81
1350,10,1858,517,2657.12,0.05,19,-373.09,36.09,0.77
4837,17,6743,1670,1813.04,0.01,15,-164.4,56.14,0.4
4879,4,6808,1670,4416.651,0.02,33,1020.41,8.99,0.58
4848,16,6766,1670,9.4,0.04,3,-7.6,1.92,0.82
4875,8,6802,1670,965.82,0.09,29,169.15,5.5,0.49
4845,4,6763,1670,2592.432,0.06,20,428.47,3.9,0.55
4855,5,6775,1670,46.36,0.05,22,-56.73,4.08,0.53
4863,6,6785,1670,710.86,0.04,35,196.22,5.97,0.38
3659,15,5072,1292,9107.27,0.07,34,2463.36,24.49,NA
3658,3,5070,1292,88.7,0.06,47,-20.45,1.49,0.37
3688,9,5113,1292,150.29,0.03,35,5.04,2.5,0.39
3658,13,5071,1292,105.89,0.08,39,4.13,0.93,0.54
3650,9,6795,1683,3353.54,0.07,22,1189.96,19.99,0.39
4910,4,6848,1683,3821.4045,0,38,1256.97,2.5,0.55
4893,2,6826,1683,4153.06,0.06,48,1499.41,0.99,0.56
4912,5,6852,1683,2595.07,0.1,14,1217.19,11.54,0.59
4910,1,6848,1683,3533.97,0.07,46,-1329.81,35,0.83
4925,3,6869,1683,12.49,0.08,4,-13.5,4.77,0.4
4910,12,6847,1683,123.75,0.09,24,55.42,0.49,0.39
4890,8,6821,1683,453.87,0.02,6,-217.69,14.52,0.65
3650,13,6796,1683,69.38,0.08,26,-70.73,4.28,0.44
1280,7,6893,1683,228.31,0.03,47,8.89,0.7,0.8
1266,6,1750,477,21.46,0.05,3,-14.22,6.26,0.4
1280,1,1766,477,987.54,0.07,10,-396.84,35,0.82
1266,4,1750,477,1388.628,0.03,24,261.52,5.26,0.56
3649,2,5057,1288,1307,0.02,24,428.99,0.99,0.57
3649,3,5058,1288,41.39,0.09,22,-12.02,1.49,0.37
3650,17,5059,1288,2354.15,0.03,26,774.79,14,0.36
3349,8,4645,1207,196.58,0.04,31,-102.16,4.38,0.75
3468,2,4803,1207,409.97,0.07,13,39.36,3.5,0.59
3463,4,4798,1207,1187.1525,0.03,15,33.19,4.9,0.56
3422,13,4744,1207,78.03,0.05,26,0.51,1.05,0.58
3369,17,4670,1207,104.46,0.01,7,-36.77,7.51,0.39
3241,3,4494,1207,31.35,0.03,3,-14.62,5.6,0.36
3349,15,4644,1207,855.03,0.08,7,-1.68,12.65,NA
3422,6,4743,1207,331.37,0.03,36,-172.17,9.86,0.4
1991,13,2720,667,24.72,0.06,8,-21.47,3.5,0.58
1880,6,2581,667,177.95,0.09,27,-61.75,6,0.37
3007,6,4162,1125,28.04,0.09,4,-4.45,2,0.39
2297,4,3143,872,407.8725,0.02,7,-165.63,3.99,0.59
1991,1,2720,872,2066.63,0.03,14,65.58,19.99,0.73
1880,3,3046,872,99.53,0.1,24,18.28,1.49,0.38
4431,4,6175,1495,3197.003,0.07,30,603.46,7.69,0.59
4577,2,6368,1495,296.94,0.08,29,-25.41,3.99,0.58
1991,8,6102,1495,900.06,0.05,12,-221.12,14.52,0.65
4423,13,6164,1495,114.86,0.07,27,16.21,0.94,0.56
4419,5,6160,1495,596.21,0.1,19,211.59,5.02,0.55
461,17,619,163,5155.35,0,11,501.51,14.7,0.56
392,8,526,142,309.3,0.05,10,-77.89,6.5,0.64
421,14,565,142,10791.38,0.08,23,-234.79,24.49,0.36
384,3,513,142,327.61,0.07,8,54.9,7.47,0.37
359,13,476,142,537.87,0.05,46,-162.24,7.95,0.58
359,13,475,142,871.25,0.06,38,-14.31,8.99,0.57
373,6,500,142,293.3,0.04,48,-193.48,7.5,0.4
2842,15,3910,1049,1021.55,0.05,20,64.81,14.19,0.56
2842,2,3909,1049,5556.18,0.08,48,1638.48,3.99,0.6
2842,8,3911,1049,205.24,0.03,41,-148.77,4.93,0.66
408,15,549,150,6654.39,0.1,30,1151.69,24.49,NA
376,4,504,150,1856.9695,0,17,176.87,8.08,0.57
446,15,597,150,9750.55,0,43,1061.61,64.2,0.59
408,14,550,150,4429.69,0.03,21,983.55,24.49,0.46
398,3,534,150,112.03,0.05,20,-57.99,5.74,0.36
386,6,516,150,181.83,0.03,29,-43.36,5.2,0.36
1823,3,2517,628,750.86,0,33,302.12,2.99,0.36
1823,8,2766,704,379.78,0.1,48,-71.59,2.38,0.74
395,3,2626,704,128.25,0.07,30,-95.31,5.26,0.38
1949,6,2670,704,10.48,0,1,-3.78,2.04,0.36
395,6,530,153,120.56,0.07,19,-79.35,7.5,0.4
395,4,531,153,2640.6865,0.03,46,751.38,5.92,0.55
391,11,525,153,11674.968,0.05,43,715.18,84.84,0.66
391,13,524,153,404.3,0.04,18,-27.34,8.99,0.59
2232,13,3033,862,45.69,0.01,10,-24.21,4.17,0.59
1480,17,2043,507,1612.93,0,11,321.25,13.99,0.37
1469,6,2030,507,311.21,0.09,27,-14.03,6.47,0.38
1334,14,1835,507,885.94,0.08,2,-2024.08,24.49,0.52
5338,11,7453,1792,3329.27,0.05,22,350,16.01,0.7
5318,6,7427,1792,322.46,0.04,27,54.29,5.01,0.36
3894,15,5400,1330,5643.49,0.05,45,-1857.06,70.2,0.74
3808,4,5282,1330,3872.634,0.02,25,667.33,13.99,0.57
3894,3,5399,1330,839.07,0.06,50,212.73,5.08,0.36
5450,6,7617,1817,280.45,0.1,47,-143.65,6.35,0.37
3034,5,7699,1817,823.78,0.03,37,343.05,5.08,0.41
3034,4,7700,1817,469.8375,0,8,-159.24,8.99,0.56
5405,1,7548,1817,351.06,0.02,9,-306.32,35,0.85
5502,15,7694,1817,2200.64,0.05,25,-514.18,42,0.66
5450,12,7617,1817,22.85,0.07,8,0.88,0.99,0.36
5450,17,7690,1817,12007.05,0.09,16,2713.95,55.3,0.4
5437,11,7596,1817,10462.54,0.02,48,-1402.68,69.64,0.77
1382,17,1905,532,3220.58,0.04,22,1046.69,13.99,0.38
3034,6,4211,532,647.77,0.09,33,166.85,5.77,0.38
1378,8,1898,532,1446.97,0,47,531.47,1.99,0.5
1382,1,1906,532,2367.99,0.04,14,320.1,11.87,0.62
5342,5,7460,1771,607.77,0.04,10,232,10.84,0.63
5342,5,7460,1771,954.57,0.03,22,-380.9,34.2,0.73
5308,8,7412,1771,1838.19,0.03,48,561.43,1.99,0.54
5283,4,7375,1771,1133.4495,0.01,19,169.16,5.31,0.57
5342,17,7460,1771,8767.62,0.04,5,-1510.89,13.99,0.38
5277,16,7366,1771,86.38,0.1,8,-12.61,3.37,0.57
5331,12,7443,1771,29.12,0.08,10,7.13,0.5,0.39
5342,3,7459,1771,242.46,0.02,44,9.3,2.99,0.38
5249,1,7330,1771,17129.97,0.07,43,5616.08,11.37,0.57
5286,13,7380,1788,1711.02,0.1,43,139.63,8.99,0.58
5325,5,7437,1788,174.11,0.06,12,-24.52,6.85,0.54
5327,6,7439,1788,271.14,0.07,42,-174.74,7.91,0.37
5326,13,7438,1788,18.02,0.01,6,-3.09,1.34,0.45
5320,1,7430,1788,231.06,0.04,18,-29.83,6.13,0.57
5311,6,7417,1788,147.05,0.08,23,-54.91,5.82,0.37
5311,2,7416,1788,1768.13,0,29,525.54,4.5,0.56
5195,5,7260,1764,628.73,0.02,10,-181.87,52.2,0.72
5193,3,7258,1764,589.78,0,13,225.26,2.99,0.36
5199,8,7265,1764,344.57,0.04,42,37.41,1.99,0.52
5195,1,7261,1764,385.81,0.01,23,7.35,5.8,0.6
264,4,361,73,1163.123,0,20,83.84,8.99,0.58
101,1,139,73,300.2,0,8,6.41,8.22,0.57
264,3,361,73,110.67,0.08,19,-43.75,4.92,0.38
101,4,139,73,1364.8025,0.07,29,-183.68,5,0.83
167,17,226,73,5753.85,0,37,2509.52,13.99,0.38
38,5,50,29,118.97,0.09,12,-0.06,6.22,0.55
2527,13,3460,941,99.13,0.09,35,23.74,0.81,0.4
2350,6,3227,941,65.93,0.04,6,11.06,1.79,0.38
2350,2,3226,941,703.54,0.04,15,138.46,3.99,0.56
2564,3,3511,941,71.1,0.03,8,2.29,2.99,0.39
2461,9,3373,941,1396.75,0.04,46,-75.7,19.51,0.36
2365,4,3247,941,1650.411,0.03,28,335.08,5.99,0.58
2350,16,3226,941,67.3,0.02,27,-115.38,5,0.81
4867,8,6791,1673,526.45,0.02,18,-108.14,8.99,0.7
4867,3,6790,1673,101.13,0.02,21,-74.41,5.83,0.36
4882,3,6812,1673,240.6,0.04,45,3.45,2.99,0.38
4876,5,6804,1673,4814.12,0.03,46,855.14,21.26,0.59
4876,3,6803,1673,349.65,0.1,24,28.55,6.46,0.38
4882,4,6812,1673,236.878,0.06,5,-275.25,5,0.8
4932,5,6881,1673,708.83,0.08,41,35.08,8.99,0.47
4921,5,6865,1673,19.9,0.07,2,15.97,5.21,0.56
4908,15,6845,1673,737.38,0.08,29,90.04,5.3,NA
4891,1,6823,1673,7007.19,0.05,26,-274.95,35,0.8
4908,7,6845,1673,151.19,0.07,42,27.37,1.43,0.38
4921,2,6864,1673,1152.16,0,23,286.98,4.5,0.59
4839,5,6747,1673,1324.09,0.01,31,94.96,18.98,0.57
4891,1,6822,1673,2232.15,0.05,28,-746.44,35,0.81
4899,3,6833,1673,167.53,0.05,18,-9.57,5.6,0.36
4908,6,6845,1673,507.18,0,47,74.73,4.78,0.4
4882,3,6811,1673,187.84,0,35,-95.05,5.68,0.36
1533,6,2120,563,141.4,0.08,26,34.48,1.46,0.39
1651,5,2280,563,523.56,0.01,24,43.87,8.99,0.46
1533,4,2121,563,303.909,0.01,6,-254.36,5,0.83
1830,1,2524,634,29.65,0.05,1,-16.54,7.69,0.57
1905,3,2611,681,214.62,0.05,49,-151.42,5.41,0.35
2018,1,2761,681,1844.26,0.03,50,47.58,12.9,0.57
1905,4,2612,681,1061.905,0.06,19,152.75,2.5,0.56
1905,4,2611,681,5311.973,0.02,35,1142.08,13.99,0.57
1905,8,2611,681,1631.04,0,48,665.63,1.99,0.45
2045,3,2796,681,1449.45,0.04,36,620.07,2.99,0.35
1890,9,2596,681,305.62,0.1,36,-129.86,8.29,0.38
1890,10,4123,1098,8305.19,0.04,33,1383.32,60.2,0.56
2251,17,4121,1098,163.78,0.05,9,-43.03,8.51,0.4
2259,6,3075,880,290.68,0.03,42,-93.5,6.18,0.39
2045,15,3162,880,2702.3,0.03,38,-1330.78,59.81,0.6
2251,2,3062,880,84.64,0,8,-9.29,4.5,0.59
1890,12,2596,880,251.05,0.1,36,118.79,0.49,0.38
2291,2,3137,880,75.77,0,16,-56.62,5.15,0.59
2296,1,3142,880,1885.41,0.08,14,-524.74,35,NA
258,2,354,89,1368.14,0.05,17,171.26,19.95,0.54
159,6,213,89,270.23,0.08,12,52.02,5.47,0.39
260,4,356,89,2205.7585,0.03,40,337.04,8.99,0.58
314,8,420,89,471.24,0.07,21,115.54,1.99,0.46
159,1,214,89,660.27,0.09,20,63.83,5.49,0.6
282,6,382,89,108.87,0.05,4,-39.92,16.87,0.39
130,4,176,89,1665.0395,0.02,35,366.51,3.3,0.59
130,1,3971,1064,40.06,0.07,6,-24.44,4.69,0.68
130,3,3970,1064,376.65,0,16,-52.65,15.1,0.38
2889,13,3985,1064,152.59,0.07,41,27.38,0.83,0.51
2889,8,3984,1064,169.11,0,8,-10.59,1.99,0.48
1335,5,1836,508,120.53,0.1,10,49.26,2.85,0.55
1394,5,1925,508,894.64,0.01,31,-27.79,19.46,0.44
1501,1,2074,508,1234.85,0.03,34,212.2,8.22,0.57
1501,3,2073,508,191.43,0.06,20,39.5,2.99,0.39
3492,15,4834,1210,4281.13,0.05,34,-1446.08,70.2,0.74
3296,13,4571,1210,223.88,0.03,33,55.21,1.5,0.48
3309,7,4589,1210,116.06,0.1,47,25.2,0.8,0.39
3318,1,4603,1210,485.03,0.07,27,-88.02,9.47,0.59
3473,17,4809,1210,9704.37,0.03,5,-1565.91,13.99,0.38
3397,5,4711,1210,620.23,0.06,48,115.24,4.98,0.48
3245,4,4498,1210,197.574,0.05,28,-90.84,5.03,0.6
